id_talhao;fazenda_nome;setor_nome;codigo_talhao;textura_solo_descricao;safra_ocupacao_variedade;periodo_safra_classe;safra_data_inicio;safra_data_fim;data_plantio_inicio;data_plantio_fim;data_emergencia;data_colheita_inicio;data_colheita_fim;produtividade;ultimo_estadio_fenologico
32342;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 22/23 Algod�o A6;Safrinha;2022-01-01;2023-01-01;2022-01-23;2022-01-24;2022-01-28;0;0;0;0
2884;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 14/15 Soja S9;Safra;2014-01-01;2015-01-01;2014-09-28;2014-10-02;0;2014-02-02;2014-02-03;0;0
15446;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 17/18 Milho M5;Safrinha;2017-01-01;2018-01-01;2017-02-19;2017-02-21;2017-02-25;2017-07-10;2017-07-13;100,883157543721;V9
33270;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 22/23 Soja S1;Safra;2022-01-01;2023-01-01;2022-10-08;2022-10-09;2022-10-14;2022-01-21;2022-01-24;73,0570061958238;R2
4676;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 15/16 Soja S9;Outros;2015-01-01;2016-01-01;2015-12-10;2015-12-11;2015-12-19;2015-04-04;2015-04-08;0;R5.1
29452;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-10-02;2021-10-02;2021-10-08;2021-01-18;2021-01-19;66,0195928338455;R5.3
21201;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 19/20 Soja S5;Safra;2019-01-01;2020-01-01;2019-09-29;2019-09-29;2019-10-04;2019-01-13;2019-01-18;63,8191169224968;R6
22732;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 19/20 Algod�o A8;Safrinha;2019-01-01;2020-01-01;2019-01-23;2019-01-24;2019-01-30;0;0;76,575563249604;C2
23112;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 19/20 Milho M1;Outros;2019-01-01;2020-01-01;2019-02-22;2019-02-22;2019-02-28;2019-08-25;2019-08-28;110,344990201781;0
26623;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 20/21 Algod�o A4;Safrinha;2020-01-01;2020-12-31;2020-02-10;2020-02-10;2020-02-17;2020-08-04;2020-12-20;74,0511081130511;C1
19113;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 18/19 Algod�o A6;Safrinha;2018-01-01;2019-01-01;2018-02-12;2018-02-12;2018-02-18;0;0;61,9493684354301;C1
17042;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 18/19 Soja S1;Safra;2018-01-01;2019-01-01;2018-10-08;2018-10-08;2018-10-13;2018-02-11;2018-02-13;72,0421866969058;R6
29879;Boa Vista;Colina 1;99;Muito Argilosa 60%-100%;Safra 21/22 Soja S3;Safra;2021-01-01;2022-01-01;2021-10-02;2021-10-03;2021-10-08;2021-01-18;2021-01-19;66,0214782104672;0
33272;Boa Vista;Colina 1;95;Argilosa 35%-60%;Safra 22/23 Soja S3;Safra;2022-01-01;2023-01-01;2022-10-03;2022-10-03;2022-10-09;2022-01-25;2022-01-26;74,2489319672067;R5.3
29849;Boa Vista;Colina 1;95;Argilosa 35%-60%;Safra 21/22 Soja S2;Safra;2021-01-01;2022-01-01;2021-09-28;2021-09-28;2021-10-03;2021-12-28;2021-12-30;55,0384501660364;0
19373;Boa Vista;Colina 1;95;Argilosa 35%-60%;Safra 18/19 Algod�o A4;Safrinha;2018-01-01;2019-01-01;2018-02-10;2018-02-10;2018-02-16;0;0;66,6204570884594;C2
11698;Boa Vista;Colina 1;95;Argilosa 35%-60%;Safra 16/17 Algod�o A7;Safrinha;2016-01-01;2016-12-31;2016-02-08;2016-02-08;2016-02-10;2016-08-27;2016-12-20;80,4617783007461;0
22742;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 19/20 Algod�o A3;Safrinha;2019-01-01;2020-01-01;2019-01-16;2019-01-16;2019-01-23;0;0;77,5967745025823;C6
26705;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 20/21 Algod�o A6;Safrinha;2020-01-01;2020-12-31;2020-02-15;2020-02-15;2020-02-20;0;0;77,8407023515746;C1
15452;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 17/18 Milho M4;Safrinha;2017-01-01;2018-01-01;2017-02-18;2017-02-20;2017-02-18;2017-06-30;2017-07-02;95,049500491515;V8
25983;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;0;2020-10-14;2020-10-20;2020-02-14;2020-02-15;74,1552087115093;R5.1
18901;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 18/19 Algod�o A3;Safrinha;2018-01-01;2019-01-01;2018-01-19;2018-01-20;2018-01-25;2018-06-30;2018-07-07;50,4607148420831;C3
29460;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 21/22 Soja S1;Safra;2021-01-01;2022-01-01;2021-09-29;2021-09-29;2021-10-04;2021-01-02;2021-01-02;53,8221975170865;R6
19283;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 18/19 Milho M4;Safrinha;2018-01-01;2019-01-01;2018-02-17;2018-02-17;2018-02-23;2018-07-11;2018-07-12;102,649900133112;0
22934;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 19/20 Milho M1;Outros;2019-01-01;2020-01-01;2019-03-04;2019-03-04;2019-03-07;2019-08-24;2019-08-24;77,9129237970313;0
30065;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 21/22 Algod�o A2;Safrinha;2021-01-01;2022-01-01;2021-01-03;2021-01-04;2021-01-08;2021-07-26;2021-08-02;77,0865881830648;C4
12436;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 16/17 Milho M9;Safrinha;2016-01-01;2016-12-31;2016-03-15;2016-03-16;2016-03-20;2016-08-16;2016-08-19;85,9517704498283;V6
13953;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 17/18 Soja S4;Safra;2017-01-01;2018-01-01;2017-10-08;2017-10-08;2017-10-16;2017-02-03;2017-02-06;67,9093800781217;R5.4
33274;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 22/23 Soja S3;Safra;2022-01-01;2023-01-01;2022-10-02;2022-10-03;2022-10-08;2022-01-26;2022-01-26;75,5147860050963;R5.1
2615;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 14/15 Milho M4;Safra;2014-01-01;2015-01-01;2014-11-13;2014-11-14;0;2014-04-13;2014-04-16;0;0
6049;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 16/17 Soja S4;Safra;2016-01-01;2016-12-31;2016-10-24;2016-10-24;2016-10-28;2016-03-07;2016-03-09;66,7902976360655;R5.5
17039;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 18/19 Soja S5;Safra;2018-01-01;2019-01-01;2018-10-03;2018-10-05;2018-10-10;2018-01-13;2018-01-21;59,368929463453;R6
21184;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-20;2019-09-20;2019-09-24;2019-01-11;2019-01-14;54,3161597511841;R7
5600;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 15/16 Milho M9;Safrinha;2015-01-01;2016-01-01;2015-03-02;2015-03-03;2015-03-09;2015-08-07;2015-08-08;0;V10
4776;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 15/16 Soja S5;Safra;2015-01-01;2016-01-01;2015-10-21;2015-10-21;2015-10-26;2015-02-24;2015-03-04;0;R5.4
32339;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 22/23 Algod�o A6;Safrinha;2022-01-01;2023-01-01;2022-01-26;2022-01-28;2022-02-01;0;0;0;0
5602;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-03-03;2015-03-03;2015-03-09;2015-08-07;2015-08-08;0;0
15748;Boa Vista;Colina 1;96;Argilosa 35%-60%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-02-20;2017-02-20;2017-02-20;2017-06-30;2017-07-02;130,570267126445;0
25928;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;0;2020-10-12;2020-10-18;2020-02-14;2020-02-15;73,0724436755721;R5.2
4176;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 15/16 Soja S5;Safra;2015-01-01;2016-01-01;2015-10-21;2015-10-22;2015-10-27;2015-02-24;2015-03-03;0;R6
23003;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 19/20 Milho M1;Outros;2019-01-01;2020-01-01;2019-03-04;2019-03-04;2019-03-07;2019-08-24;2019-08-24;65,4851356096397;0
33277;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 22/23 Soja S3;Safra;2022-01-01;2023-01-01;2022-10-02;2022-10-03;2022-10-08;2022-01-25;2022-01-26;77,1736307729376;V6
21197;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-20;2019-09-20;2019-09-24;2019-01-13;2019-01-14;58,2566475325578;R7
15451;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 17/18 Milho M4;Safrinha;2017-01-01;2018-01-01;2017-02-16;2017-02-18;2017-02-16;2017-07-01;2017-07-03;100,281392388954;V9
18902;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 18/19 Algod�o A3;Safrinha;2018-01-01;2019-01-01;2018-01-19;2018-01-20;2018-01-25;2018-06-23;2018-06-25;45,1855757631839;C1
13952;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 17/18 Soja S4;Safra;2017-01-01;2018-01-01;2017-10-08;2017-10-08;2017-10-16;2017-02-04;2017-02-11;57,7382940308108;R5.4
30129;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 21/22 Algod�o A6;Safrinha;2021-01-01;2022-01-01;2021-01-22;2021-01-23;2021-01-27;2021-08-19;2021-09-25;78,0406078643633;Fn
29461;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-10-01;2021-10-01;2021-10-06;2021-01-22;2021-01-23;68,4853308770255;R5.3
2614;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 14/15 Milho M4;Safra;2014-01-01;2015-01-01;2014-11-13;2014-11-13;0;2014-04-12;2014-04-12;0;0
22743;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 19/20 Algod�o A3;Safrinha;2019-01-01;2020-01-01;2019-01-16;2019-01-17;2019-01-23;0;0;78,1540490484491;Fn
26704;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 20/21 Algod�o A6;Safrinha;2020-01-01;2020-12-31;2020-02-14;2020-02-15;2020-02-20;0;0;81,9464799779491;Fn
12469;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 16/17 Milho M9;Safrinha;2016-01-01;2016-12-31;2016-03-13;2016-03-14;2016-03-17;2016-08-16;2016-08-19;93,1727303409288;V7
17040;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 18/19 Soja S5;Safra;2018-01-01;2019-01-01;2018-10-03;2018-10-05;2018-10-10;2018-01-13;2018-01-18;61,5475200062701;R6
6448;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 16/17 Soja S4;Safra;2016-01-01;2016-12-31;2016-10-24;2016-10-25;2016-10-29;2016-03-05;2016-03-16;58,8823992252931;R6
32340;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 22/23 Algod�o A6;Safrinha;2022-01-01;2023-01-01;2022-01-26;2022-01-28;2022-02-01;0;0;0;0
19284;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 18/19 Milho M4;Safrinha;2018-01-01;2019-01-01;2018-02-17;2018-02-17;2018-02-23;2018-07-11;2018-07-12;99,5445115010332;0
5599;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-03-03;2015-03-04;2015-03-10;2015-08-07;2015-08-08;0;V10
15731;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-02-18;2017-02-18;2017-02-23;2017-07-01;2017-07-02;162,87080067348;0
3376;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 14/15 Milho M6;Safra;2014-01-01;2015-01-01;2014-11-13;2014-11-13;0;2014-04-12;2014-04-13;0;0
5601;Boa Vista;Colina 1;97;Argilosa 35%-60%;Safra 15/16 Milho M2;Safrinha;2015-01-01;2016-01-01;2015-03-04;2015-03-04;2015-03-10;2015-07-10;2015-07-11;0;0
25931;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;0;2020-10-12;2020-10-18;2020-02-09;2020-02-11;71,3928823575026;R2
2245;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-09-23;2016-09-24;2016-09-30;2016-01-20;2016-01-25;67,6766696524244;R7
33281;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 22/23 Soja S3;Safra;2022-01-01;2023-01-01;2022-10-03;2022-10-03;2022-10-09;2022-01-26;2022-01-26;72,5865675366951;R2
17041;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 18/19 Soja S3;Safra;2018-01-01;2019-01-01;2018-10-27;2018-10-27;2018-10-31;2018-02-07;2018-02-11;67,5668010398065;R7
4678;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 15/16 Soja S5;Safra;2015-01-01;2016-01-01;2015-10-12;2015-10-13;2015-10-19;2015-02-16;2015-02-19;0;R7.1
29457;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 21/22 Soja S1;Safra;2021-01-01;2022-01-01;2021-09-28;2021-09-29;2021-10-04;2021-12-30;2021-01-02;56,0073990150297;R6
21199;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-10-04;2019-10-04;2019-10-10;2019-02-04;2019-02-09;68,2117718784381;R6
13670;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-10;2017-10-11;2017-10-16;2017-02-11;2017-02-14;67,5330133504688;R5.3
19114;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 18/19 Algod�o A7;Safrinha;2018-01-01;2019-01-01;2018-02-10;2018-02-10;2018-02-16;0;0;61,169162923585;C5
30064;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 21/22 Algod�o A2;Safrinha;2021-01-01;2022-01-01;2021-01-03;2021-01-04;2021-01-07;2021-08-01;2021-09-24;78,453783130398;C3
15450;Boa Vista;Colina 1;98;Argilosa 35%-60%;Safra 17/18 Milho M2;Safrinha;2017-01-01;2018-01-01;2017-02-27;2017-02-28;2017-03-03;2017-07-22;2017-07-23;99,8387912701241;V8
3718;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-02-21;2014-02-22;0;2014-07-20;2014-07-21;0;0
22763;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 19/20 Algod�o A7;Safrinha;2019-01-01;2020-01-01;2019-01-31;2019-01-31;2019-02-05;2019-08-07;2019-08-12;71,5680836646741;Fn
15362;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-01-27;2017-01-29;2017-02-02;2017-06-10;2017-06-12;99,2051012902464;V9
4702;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 15/16 Soja S5;Safra;2015-01-01;2016-01-01;2015-10-20;2015-10-22;2015-10-30;2015-02-25;2015-03-04;0;R5.3
30172;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 21/22 Algod�o A6;Safrinha;2021-01-01;2022-01-01;2021-01-21;2021-02-08;2021-01-27;2021-08-02;2021-01-30;82,4252512703608;Fn
21119;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-21;2019-09-21;2019-09-26;2019-01-26;2019-01-30;69,0775742789227;R7.1
13932;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 17/18 Soja S4;Safra;2017-01-01;2018-01-01;2017-09-26;2017-09-27;2017-09-30;2017-01-19;2017-01-28;66,9471525740368;R6
26708;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 20/21 Algod�o A4;Safrinha;2020-01-01;2020-12-31;2020-02-13;2020-02-13;2020-02-18;0;0;77,5080113402073;Fn
17051;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 18/19 Soja S5;Safra;2018-01-01;2019-01-01;2018-10-05;2018-10-06;2018-10-12;2018-01-21;2018-01-28;72,2956442101786;R5.4
25882;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;0;2020-10-14;2020-10-20;2020-02-11;2020-02-12;72,5821101757121;R2
32364;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 22/23 Algod�o A6;Safrinha;2022-01-01;2023-01-01;2022-01-23;2022-01-27;2022-01-28;0;0;0;0
23235;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 19/20 Milho M1;Outros;2019-01-01;2020-01-01;2019-03-04;2019-03-04;2019-03-08;2019-08-24;2019-08-24;88,5227423960111;V4
19572;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 18/19 Milho M9;Safrinha;2018-01-01;2019-01-01;2018-03-14;2018-03-14;2018-03-19;2018-08-04;2018-08-04;89,8251158949533;0
29416;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-10-03;2021-10-03;2021-10-09;2021-01-20;2021-01-21;69,9619868959831;V8
5385;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 15/16 Milho M9;Safrinha;2015-01-01;2016-01-01;2015-02-28;2015-03-03;2015-03-08;2015-08-21;2015-08-23;0;V8
32901;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 22/23 Soja S2;Safra;2022-01-01;2023-01-01;2022-10-01;2022-10-02;2022-10-07;2022-01-22;2022-01-24;83,5217286275772;V6
2581;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 14/15 Soja S1;Safra;2014-01-01;2015-01-01;2014-10-18;2014-10-19;0;2014-02-17;2014-02-21;0;0
19087;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 18/19 Algod�o A4;Safrinha;2018-01-01;2019-01-01;2018-01-28;2018-02-02;2018-02-03;0;0;35,2131972613154;Fn
6472;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-10-29;2016-11-01;2016-11-06;2016-03-01;2016-03-10;65,2486796824862;R6
12426;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 16/17 Milho M1;Safrinha;2016-01-01;2016-12-31;2016-03-10;2016-03-15;2016-03-15;2016-07-22;2016-08-08;90,6876739083184;V4
33616;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 22/23 Soja S2;Safra;2022-01-01;2023-01-01;2022-10-01;2022-10-02;2022-10-07;2022-01-22;2022-01-26;64,5474719986892;V5
15426;Boa Vista;Botim;54;Muito Argilosa 60%-100%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-01-30;2017-01-30;2017-02-04;2017-06-10;2017-06-11;110,364031172107;0
13930;Boa Vista;Botim;55;Muito Argilosa 60%-100%;Safra 17/18 Soja S4;Safra;2017-01-01;2018-01-01;2017-09-24;2017-09-25;2017-09-29;2017-01-19;2017-01-24;67,1142569409115;R6
21117;Boa Vista;Botim;55;Muito Argilosa 60%-100%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-20;2019-09-21;2019-09-26;2019-01-26;2019-01-30;62,2639119373625;R7.1
4507;Boa Vista;Botim;55;Muito Argilosa 60%-100%;Safra 15/16 Soja S5;Safra;2015-01-01;2016-01-01;2015-10-18;2015-10-20;2015-10-27;2015-02-27;2015-03-04;0;R5.4
5403;Boa Vista;Botim;55;Muito Argilosa 60%-100%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-03-02;2015-03-03;2015-03-09;2015-07-11;2015-08-17;0;V6
25883;Boa Vista;Botim;55;Muito Argilosa 60%-100%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;0;2020-10-16;2020-10-21;2020-02-09;2020-02-10;73,2687200111633;R2
2579;Boa Vista;Botim;55;Muito Argilosa 60%-100%;Safra 14/15 Soja S1;Safra;2014-01-01;2015-01-01;2014-10-15;2014-10-18;0;2014-02-13;2014-02-19;0;0
17052;Boa Vista;Botim;55;Muito Argilosa 60%-100%;Safra 18/19 Soja S2;Safra;2018-01-01;2019-01-01;2018-10-08;2018-10-08;2018-10-11;2018-01-22;2018-01-24;77,4475915069411;R5.4
11587;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 16/17 Algod�o A7;Safrinha;2016-01-01;2016-12-31;2016-02-01;2016-02-05;2016-02-09;2016-07-16;2016-08-19;59,6395681957561;F7
26633;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 20/21 Algod�o A2;Safrinha;2020-01-01;2020-12-31;2020-02-08;2020-02-08;2020-02-12;0;0;77,9002778603665;Fn
21127;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-26;2019-09-27;2019-10-02;2019-01-28;2019-01-30;63,2930861722033;R7.3
15280;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 17/18 Algod�o A2;Safrinha;2017-01-01;2018-01-01;2017-01-16;2017-01-19;2017-01-21;2017-08-25;2017-09-12;76,5050470492181;C2
30142;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 21/22 Algod�o A7;Safrinha;2021-01-01;2022-01-01;2021-02-09;2021-02-10;2021-02-14;2021-08-15;2021-12-11;80,8523562849574;Fn
2159;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-09-18;2016-09-20;2016-10-02;2016-01-28;2016-02-04;65,3923534776497;R7.2
23151;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 19/20 Milho M1;Outros;2019-01-01;2020-01-01;2019-02-28;2019-02-28;2019-03-04;2019-08-25;2019-08-28;102,593821861864;0
19091;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 18/19 Algod�o A2;Safrinha;2018-01-01;2019-01-01;2018-01-24;2018-01-25;2018-01-28;2018-07-09;2018-07-16;69,1022625822696;FC
12581;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 16/17 Milho M8;Safrinha;2016-01-01;2016-12-31;2016-03-18;2016-03-18;2016-03-22;2016-08-23;2016-08-23;82,4538172999543;0
22747;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 19/20 Algod�o A1;Safrinha;2019-01-01;2020-01-01;2019-01-28;2019-01-28;2019-02-03;2019-09-02;2019-09-08;72,0505877271978;Fn
13863;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 17/18 Soja S4;Safra;2017-01-01;2018-01-01;2017-09-20;2017-09-23;2017-09-26;2017-01-13;2017-01-16;68,2738449323027;R6
15386;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 17/18 Milho M9;Safrinha;2017-01-01;2018-01-01;2017-03-07;2017-03-07;2017-03-10;2017-09-08;2017-09-11;78,1877731510062;0
17752;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 18/19 Soja S6;Safra;2018-01-01;2019-01-01;2018-10-13;2018-10-13;2018-10-20;2018-02-05;2018-02-06;78,510859556937;R5.2
25889;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 20/21 Soja S1;Safra;2020-01-01;2020-12-31;2020-10-11;2020-10-11;2020-10-17;2020-02-03;2020-02-08;67,2148024190839;R5.5
5430;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 15/16 Milho M4;Safrinha;2015-01-01;2016-01-01;2015-02-23;2015-02-26;2015-03-04;2015-08-19;2015-08-20;0;V10
5415;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 15/16 Milho M9;Safrinha;2015-01-01;2016-01-01;2015-02-26;2015-02-26;2015-03-04;2015-08-19;2015-08-20;0;0
11656;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 16/17 Algod�o A3;Safrinha;2016-01-01;2016-12-31;2016-02-05;2016-02-05;2016-02-09;2016-08-02;2016-08-20;74,0767902971246;Bn
19355;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 18/19 Algod�o A4;Safrinha;2018-01-01;2019-01-01;2018-02-09;2018-02-09;2018-02-15;2018-08-09;2018-08-12;72,1585927597422;Fn
18544;Boa Vista;Paranatinga;64;Muito Argilosa 60%-100%;Safra 18/19 Soja S3;Safra;2018-01-01;2019-01-01;2018-10-13;2018-10-13;2018-10-20;2018-01-22;2018-01-23;73,0690077380086;R5.3
33332;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 22/23 Soja S1;Safra;2022-01-01;2023-01-01;2022-09-22;2022-09-23;2022-09-28;2022-01-07;2022-01-08;72,5446365385214;R5.1
29427;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-10-12;2021-10-13;2021-10-18;2021-02-03;2021-02-04;67,144380335662;V6
3528;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 14/15 Algod�o A3;Safrinha;2014-01-01;2015-01-01;2014-01-22;2014-01-23;0;2014-07-07;2014-07-10;0;0
17055;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 18/19 Soja S6;Safra;2018-01-01;2019-01-01;2018-10-13;2018-10-13;2018-10-19;2018-01-29;2018-01-30;78,933052625045;R5.2
12471;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 16/17 Milho M1;Safrinha;2016-01-01;2016-12-31;2016-03-10;2016-03-13;2016-03-16;2016-07-24;2016-08-08;97,7748899536505;V2
21121;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-24;2019-09-24;2019-09-29;2019-02-02;2019-02-04;59,3907709853898;R7
3005;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-10-04;2014-10-05;0;2014-01-19;2014-01-21;0;0
2152;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-10-26;2016-10-28;2016-11-02;2016-03-05;2016-03-09;64,4664254104317;R6
30143;Boa Vista;Colina 2;65;Muito Argilosa 60%-100%;Safra 21/22 Algod�o A6;Safrinha;2021-01-01;2022-01-01;2021-02-03;2021-02-04;2021-02-09;2021-08-03;2021-12-29;83,6549279257562;Fn
